strain	year	country	clade_membership	fitness
4db9c18b	21.7178	south	4	0.4799
15acfb27	21.7188	south	19	0.4905
4621eb17	21.7261	tropics	28	0.6039
7d0a3d04	21.7317	tropics	19	0.5889
18d667b8	21.7386	south	19	0.5489
f7531d7	21.7412	south	19	0.5522
468c10a6	21.7417	south	19	0.5018
6c4c4fbe	21.7476	south	19	0.5316
130cf2e8	21.7537	tropics	28	0.578
593fdcb2	21.7558	north	19	0.6201
3f9f5505	21.7663	south	19	0.5749
2f2dd209	21.7695	south	19	0.5403
4fd32a58	21.7739	tropics	28	0.5433
29cbf4d	21.7764	south	19	0.5039
2d8683fe	21.7831	south	19	0.5075
471e37f	21.7855	tropics	28	0.5575
3660bf83	21.7897	south	19	0.5495
528d2706	21.7916	south	19	0.56
704393b8	21.7924	south	28	0.5176
6203b38f	21.7935	south	19	0.517
4463a24f	21.7964	tropics	19	0.6
154a03b4	21.8059	south	19	0.4503
2e029188	21.8113	south	19	0.4991
3f350973	21.8113	south	19	0.5164
6b82171a	21.8208	tropics	28	0.6045
49f42d86	21.8232	south	19	0.5305
39b40f0a	21.824	south	19	0.511
14757345	21.8258	tropics	19	0.523
7b1603a3	21.8374	south	19	0.4543
2cdc139f	21.8405	tropics	19	0.5365
191b331a	21.8498	south	28	0.5356
3d10f920	21.853	south	28	0.5566
7c5fe6a8	21.8608	south	19	0.4696
333efb2b	21.865	south	19	0.5598
6f6e0010	21.8675	south	19	0.4275
223d602f	21.884	south	19	0.522
3bf11fff	21.8862	tropics	28	0.586
499ccac4	21.8867	south	19	0.5088
658ec623	21.8953	tropics	28	0.575
4cd07533	21.8999	tropics	19	0.6063
5c8a2ef	21.9039	tropics	19	0.5566
11d38077	21.9065	south	19	0.462
33e0d881	21.9076	south	28	0.5227
414e1bfe	21.9119	north	19	0.567
11c923cf	21.9125	south	19	0.4125
6c6e01f2	21.9145	north	19	0.5464
63efb4d6	21.9191	tropics	19	0.5383
1062322d	21.9323	tropics	28	0.5839
3f647b34	21.9376	north	19	0.5587
34a10927	21.9419	tropics	19	0.5946
7fabf8ef	21.9453	south	19	0.5193
3a75c9fd	21.9515	north	28	0.5801
47ee5bb3	21.9535	tropics	28	0.5913
39715c18	21.954	south	19	0.5052
61fcf55c	21.9572	tropics	19	0.5575
1123a50d	21.9574	tropics	19	0.4854
136b24d1	21.9597	south	19	0.4723
7bd3ef31	21.9616	north	28	0.5364
6a2d777c	21.9653	north	19	0.5595
35a1aef0	21.9738	south	28	0.4921
433d45d6	21.9766	north	19	0.565
6ae0e964	21.9811	tropics	19	0.6078
758c7a40	21.9821	tropics	28	0.5455
4c12dd47	21.9828	tropics	28	0.5549
43845ef6	21.9935	north	19	0.6084
32ebaa46	21.9993	north	28	0.5168
34a3d76c	22.0005	north	19	0.5382
524858d7	22.0053	tropics	19	0.5732
69067e4d	22.0062	north	13	0.6737
58b1ec4c	22.0083	tropics	13	0.6292
4e026e29	22.0107	tropics	28	0.5641
6f17a12a	22.0132	north	19	0.6078
378c16a	22.0134	tropics	19	0.5569
7b55e747	22.0148	north	28	0.561
675fd01f	22.0212	north	19	0.5142
27e7fd46	22.0336	north	19	0.5051
58aaf215	22.0355	north	19	0.5302
5b1bd2	22.0404	north	19	0.58
3618e78b	22.0409	north	19	0.5757
409cfc6e	22.0421	north	19	0.6243
5f9a07ec	22.0479	tropics	19	0.5388
13f96c0a	22.0487	north	28	0.556
3bc3b228	22.0496	tropics	19	0.5383
4ebae1d7	22.0578	north	19	0.6203
389aa31f	22.0594	tropics	19	0.5837
2979c51e	22.0669	tropics	28	0.5524
651b9a9a	22.0678	north	19	0.5731
278ae4e8	22.0724	north	19	0.5305
627f7a5c	22.0771	tropics	19	0.579
71d9f13b	22.083	north	28	0.6173
2d9ac758	22.0865	tropics	19	0.5655
6306acda	22.087	north	19	0.5214
1bfe5a63	22.087	tropics	28	0.6081
193abcf7	22.089	north	19	0.5294
715bf5f1	22.0909	north	19	0.5675
50badc92	22.0926	tropics	13	0.6293
78d35424	22.0995	north	19	0.5571
51eb9107	22.0995	north	19	0.5111
2c3929ef	22.1038	tropics	19	0.5889
56ff5fca	22.1064	north	19	0.5776
2dfa29c9	22.1076	tropics	19	0.6027
3ed96a5d	22.108	tropics	19	0.5613
ae446dc	22.1081	north	28	0.549
55902e8a	22.1081	north	19	0.5242
2763d23d	22.1088	north	28	0.5357
3da67fd6	22.1126	tropics	19	0.6181
14625fe1	22.1173	tropics	19	0.5894
6aab3358	22.119	tropics	13	0.5702
2b15cc7a	22.1204	tropics	28	0.5603
eac2833	22.1211	tropics	19	0.556
8b8ce1	22.1274	tropics	28	0.5648
1dd05433	22.1283	north	19	0.5411
1432d610	22.1294	tropics	19	0.5347
5a524d4b	22.1303	north	19	0.5597
6bf98604	22.1334	tropics	13	0.5605
5211e9d5	22.1336	tropics	13	0.6171
7ff82304	22.1349	north	19	0.4545
449a5238	22.1355	north	28	0.4569
205a0a70	22.1358	north	19	0.5492
7c11f76b	22.1409	north	28	0.5485
98fede7	22.145	north	19	0.4804
56782561	22.1517	tropics	19	0.539
1d5cfea4	22.1543	tropics	19	0.5531
28c1b38f	22.1547	tropics	19	0.6074
5925a384	22.1549	tropics	13	0.5902
98e7837	22.1595	north	19	0.5186
220a8dec	22.1665	north	19	0.4915
66b65b7d	22.1677	north	19	0.526
6131fbee	22.1776	tropics	19	0.4831
3204e79	22.1807	tropics	28	0.5081
34041304	22.1832	north	19	0.5134
386a586d	22.1841	north	19	0.5213
45cd34fe	22.1843	tropics	19	0.5326
6150ee95	22.1898	north	19	0.4333
7bf023ad	22.1979	tropics	28	0.5356
71138935	22.2006	tropics	13	0.5856
16f72c06	22.2008	tropics	28	0.5023
730230f2	22.2025	tropics	19	0.5522
1117edd3	22.2028	tropics	7	0.5505
49cc8d35	22.2068	north	19	0.5511
6450fec1	22.2072	north	19	0.4806
66df906b	22.2121	tropics	19	0.5632
688e83a3	22.2124	tropics	28	0.5612
2983f2d1	22.2172	tropics	19	0.5372
54c99d9d	22.2179	north	19	0.4808
70004ba1	22.2235	tropics	13	0.5349
4e01de4d	22.2309	tropics	13	0.5833
447cffb7	22.2372	tropics	19	0.6213
7e5b7f6e	22.2392	tropics	19	0.566
22b063db	22.2426	tropics	13	0.597
10103a73	22.2435	tropics	19	0.4953
28fe2f4d	22.2437	tropics	13	0.5816
40f91004	22.2518	north	19	0.4643
6024b81c	22.2538	north	28	0.4907
404850d7	22.2543	north	13	0.5823
15b72f0d	22.2564	north	28	0.4842
353448f9	22.2567	tropics	28	0.5401
7eaf708c	22.2592	tropics	19	0.4921
222f43a4	22.2622	north	19	0.5187
6b740ba2	22.2651	north	19	0.4475
314c7f8e	22.2688	north	19	0.534
783b6e59	22.2726	tropics	13	0.5124
5678a38d	22.2773	north	19	0.5261
28b6b0e9	22.2861	north	19	0.4995
7d539f9b	22.2877	north	28	0.5361
412af856	22.2882	north	19	0.5167
1a7560af	22.289	tropics	13	0.5303
4aad5b1c	22.2915	north	19	0.5067
1f6c7b4c	22.295	north	28	0.4509
3500890	22.2955	tropics	19	0.5861
6e4b2897	22.2979	tropics	13	0.5723
5ae7aa9f	22.301	tropics	28	0.4799
65b2a2ca	22.3064	tropics	19	0.4783
4660a198	22.312	north	19	0.5145
752e82b9	22.3174	tropics	19	0.5257
263c6859	22.3175	north	19	0.4857
7e3ff321	22.3184	tropics	13	0.5276
5a3402dc	22.3272	tropics	19	0.5977
2b640cf1	22.3284	north	19	0.5478
3d781fc6	22.3309	south	7	0.5947
ca170d1	22.3393	tropics	28	0.5301
7cbb1ccc	22.3495	south	7	0.5923
43a7f00b	22.3545	north	19	0.4882
4dd82b03	22.3561	north	7	0.5741
65cc6cbc	22.3578	north	7	0.6724
29595f59	22.3602	tropics	19	0.5406
66558c1b	22.3633	tropics	13	0.6424
2e0f05b9	22.3713	tropics	19	0.518
2cf24e44	22.3725	north	19	0.5583
6458c037	22.3751	tropics	13	0.5978
71f036a4	22.3811	tropics	13	0.5644
57b88401	22.387	tropics	13	0.5057
409a3622	22.3947	tropics	28	0.4942
246394f4	22.4033	tropics	19	0.5468
7b55ca62	22.4081	tropics	13	0.6279
5069fc0f	22.4226	tropics	13	0.6072
38ecaa0e	22.4393	north	19	0.4972
7efc6818	22.4418	tropics	13	0.5083
59b033d5	22.447	north	7	0.5929
671df6bc	22.4643	tropics	19	0.5323
5f2ab027	22.4661	tropics	13	0.5191
29c6274d	22.4676	south	19	0.4392
4a4a6755	22.4747	tropics	13	0.533
2114e722	22.484	tropics	13	0.5795
60eea9ad	22.4878	tropics	13	0.6129
7d73cd0c	22.5059	north	19	0.4881
2a7f166a	22.5113	tropics	13	0.5258
2c4ba465	22.5165	south	13	0.6152
5d2fd1d0	22.5179	tropics	19	0.5431
3614c63f	22.5208	tropics	19	0.5479
7564dd1	22.5258	tropics	19	0.6055
dc78c45	22.5313	tropics	13	0.5956
efc6196	22.5358	tropics	13	0.553
6a6585c8	22.5385	tropics	19	0.5148
582d7707	22.5538	tropics	7	0.6168
8e98e98	22.5636	south	19	0.5629
1e71daee	22.5653	tropics	13	0.5151
28fa39a1	22.5667	south	13	0.6095
7e51ab7f	22.5687	tropics	19	0.6037
abb7576	22.5694	tropics	13	0.5091
218890cf	22.5721	north	19	0.4494
722f37f7	22.5743	tropics	19	0.5067
44682889	22.5758	tropics	19	0.5455
677d03e0	22.5828	tropics	19	0.5553
2dcac0c0	22.5855	tropics	13	0.536
5a23a530	22.5895	south	13	0.5439
88eb946	22.5899	south	19	0.5513
7ac2e8e7	22.593	south	13	0.536
2918568a	22.5971	south	19	0.514
84c6933	22.603	tropics	7	0.6054
7d581436	22.6056	tropics	13	0.5537
5f82670f	22.6079	south	7	0.6473
2e641a8d	22.6084	tropics	13	0.603
6fed26fa	22.6104	tropics	19	0.4212
131f365	22.6149	tropics	13	0.4319
237efe01	22.6238	tropics	13	0.5276
570cb99a	22.6378	tropics	7	0.5357
25f8623	22.6459	south	13	0.5173
3bfb87c	22.6515	tropics	19	0.4724
6dee616d	22.6535	south	7	0.6551
50c14a8a	22.6579	south	7	0.5665
70c1f6b1	22.6732	south	13	0.546
4814d078	22.6758	south	13	0.5581
2a2939b5	22.68	south	7	0.6539
fe538cc	22.6828	south	7	0.5564
60a321b8	22.6898	south	7	0.5952
1849ff6b	22.6906	tropics	13	0.4904
387b8b42	22.6925	tropics	13	0.5454
1ee878aa	22.6957	tropics	19	0.494
33d54d1b	22.6972	tropics	13	0.5095
44aec4e8	22.7047	tropics	13	0.5017
68060ac3	22.7047	south	7	0.5766
2412c17	22.7053	south	7	0.5762
732698a1	22.7119	tropics	13	0.5486
31c75d29	22.714	tropics	13	0.4785
523e0dbe	22.7146	south	7	0.6119
762316c9	22.7187	south	7	0.6617
5f1c86db	22.7191	south	7	0.6243
5ef6dd40	22.7305	south	19	0.5001
558992b7	22.7325	south	7	0.5879
178f480	22.7343	south	7	0.6336
3dc00052	22.7427	south	7	0.6058
5733720d	22.7433	south	7	0.5874
2521501c	22.749	tropics	7	0.5723
623250f5	22.75	tropics	7	0.6282
473cb77c	22.7501	south	7	0.6365
2a2a9a5e	22.7522	tropics	13	0.5469
42d8908f	22.758	south	13	0.5665
5d705d7d	22.7582	south	7	0.5892
57cce25	22.76	tropics	7	0.6262
7f3e149d	22.7652	tropics	13	0.6034
d3c557e	22.7677	north	13	0.5976
5691f14b	22.7714	south	7	0.5905
4a8ed1f5	22.7723	south	7	0.5631
1aa11f4a	22.7756	south	7	0.539
53b04ab4	22.7764	south	7	0.5641
1e2062d9	22.779	south	7	0.5486
96cef61	22.783	south	7	0.5545
526afef5	22.7914	tropics	7	0.5899
207de561	22.7932	tropics	13	0.5738
25cc9ef5	22.7935	tropics	7	0.5958
64be3ca1	22.7969	south	7	0.6139
afb8f05	22.7985	tropics	13	0.5002
3e73f952	22.803	south	7	0.5279
38373d83	22.8084	tropics	19	0.502
628fb1ee	22.8107	tropics	7	0.598
663867dd	22.8122	tropics	13	0.5015
66759f09	22.8138	south	7	0.5483
5d93d792	22.814	south	7	0.592
206aa7db	22.8178	south	7	0.5658
4a35315a	22.821	tropics	7	0.5565
1276c3ac	22.8231	south	7	0.6274
69f1cf1d	22.8259	tropics	7	0.5843
2e805430	22.829	south	19	0.4993
6619c6ac	22.8297	south	7	0.5598
2c5ec320	22.8302	south	7	0.5563
24b85043	22.8345	tropics	7	0.6338
435c32c7	22.8406	tropics	19	0.498
736cf00b	22.8488	south	7	0.4881
4b574930	22.8561	south	7	0.5391
67b056d2	22.8566	tropics	7	0.6383
2fed808a	22.8638	tropics	13	0.4445
3bd098d1	22.8662	south	7	0.4974
1546dd4c	22.8683	south	7	0.5474
31db91a9	22.8784	tropics	7	0.6638
57f6d2b1	22.8805	north	7	0.6558
5008333e	22.8815	south	7	0.5527
323b4122	22.8855	south	7	0.5769
7044f1d3	22.8875	south	7	0.5567
6c332bc0	22.8883	south	7	0.5785
65f4916c	22.8913	south	7	0.5993
4dae6a37	22.8925	north	7	0.6487
2ddf2aee	22.8929	south	7	0.5668
7b5b9bd9	22.8994	south	7	0.5063
792b56af	22.9132	north	13	0.5813
717cd22e	22.9168	tropics	7	0.5549
4d655892	22.9193	south	7	0.5051
42e32770	22.9252	south	7	0.5619
305aa0c1	22.9347	north	7	0.6345
33e67394	22.936	tropics	7	0.6576
4eac82ec	22.9362	north	7	0.6608
3c36e312	22.9366	tropics	7	0.5153
428cbc77	22.9393	tropics	7	0.59
2cf5b16a	22.9439	south	7	0.5433
6974b925	22.9497	tropics	7	0.5716
3f3f725e	22.95	tropics	11	0.6321
7099b173	22.9508	tropics	19	0.4771
7f9424fa	22.9598	tropics	7	0.5929
66bcd068	22.9601	north	7	0.6282
37c2da32	22.9613	tropics	7	0.6572
1649d175	22.9662	north	7	0.6294
da73ec9	22.979	north	13	0.6122
3d8a6a	22.9797	south	7	0.4817
5b99d950	22.9798	north	19	0.4784
112e242f	22.9828	tropics	13	0.5478
461b9f3a	22.9838	north	7	0.547
6b6920d8	22.9883	tropics	7	0.6401
34f87e28	22.9896	north	7	0.4563
5c0b4772	22.9905	north	7	0.5852
56e1b0f	22.9954	south	7	0.4958
736065e2	22.9971	north	7	0.611
4715441f	22.9983	north	13	0.5811
4832061d	22.9985	north	7	0.6028
4256e17f	22.9988	tropics	7	0.5913
36e82627	23.0103	north	7	0.5902
22c16431	23.0113	north	7	0.6125
4eda142f	23.0114	north	13	0.5239
69418ec2	23.0121	north	13	0.5792
50831a24	23.0122	north	7	0.5767
77095b6a	23.0163	tropics	7	0.6329
7659040	23.0254	north	7	0.5251
3ee7aa8b	23.0272	tropics	7	0.556
4c363a21	23.0372	tropics	7	0.5846
9b8d0cb	23.0384	tropics	7	0.585
f14978e	23.0425	north	7	0.5978
65da228f	23.0426	north	7	0.5829
63205564	23.0429	north	7	0.5225
6e086628	23.0462	north	7	0.5178
79e263eb	23.0463	tropics	7	0.6407
1109b4b8	23.0478	tropics	7	0.5871
7fb4a0f	23.0516	tropics	7	0.59
15e73810	23.0573	tropics	7	0.5851
1e12c17e	23.059	north	7	0.5991
69464820	23.0591	north	7	0.5897
2da45432	23.0655	north	7	0.5842
610c237b	23.0657	tropics	7	0.5177
4d9c5feb	23.0662	north	7	0.531
706be45c	23.0667	north	7	0.5519
78ee1ef1	23.0689	north	7	0.5463
28914575	23.0706	north	7	0.5077
660898a3	23.071	north	7	0.4787
7a868aad	23.0717	north	7	0.484
1eff45b5	23.072	north	7	0.5308
5b984c96	23.0735	north	7	0.4816
73cf3fd3	23.0769	north	13	0.5847
5ca48fdb	23.0786	tropics	7	0.5312
6bad57e9	23.0793	north	7	0.5408
724311ce	23.0798	tropics	7	0.5627
5563d6a6	23.081	north	13	0.417
4a91c13f	23.0814	north	7	0.5195
199ab1f	23.0816	north	7	0.5284
5613309f	23.0819	north	7	0.4787
49fd6227	23.0819	north	7	0.4897
15e26d28	23.0831	tropics	7	0.5678
ecbe3f5	23.0832	north	7	0.4981
5da91f84	23.0875	north	7	0.4595
134c09bc	23.0924	tropics	7	0.5382
cf319d3	23.0931	tropics	7	0.5334
3cab0a0b	23.0937	north	7	0.5083
205ff1	23.0948	north	7	0.5204
54c96f7c	23.095	north	7	0.4652
38e1f364	23.0955	north	7	0.541
6edd8c85	23.0967	tropics	7	0.5653
41a058a5	23.0973	tropics	7	0.5739
7255a6cf	23.0993	north	7	0.4569
c19e606	23.1001	north	7	0.4211
6418b011	23.1026	tropics	7	0.5967
c27a8b8	23.1037	north	13	0.5167
5ac4937	23.1055	north	7	0.4323
23cd2865	23.1057	north	7	0.5312
2f41ec65	23.1072	tropics	7	0.531
53eb0491	23.1084	north	7	0.4741
22324432	23.1097	north	7	0.4173
5f2a5d76	23.1129	north	7	0.4929
74be1527	23.1141	tropics	7	0.5488
ab0aa5d	23.1143	north	7	0.4532
71c60294	23.1144	south	7	0.5781
28c7ece4	23.1147	north	7	0.4755
701ef108	23.1159	tropics	7	0.5655
5e76876c	23.1161	tropics	11	0.6521
4421a2e1	23.1217	north	7	0.4634
1d7646fa	23.1228	tropics	7	0.5052
343470cd	23.1238	north	11	0.5946
60dffda	23.1238	north	7	0.4729
649f4763	23.1242	north	13	0.5224
46cc7701	23.1243	north	7	0.4938
53c07108	23.1308	north	7	0.4422
6a5ae1de	23.136	tropics	7	0.5809
7bd44001	23.1372	north	7	0.4766
4aa451a9	23.1425	tropics	7	0.5075
a992ca8	23.1425	north	7	0.4129
6c6f2dd3	23.1425	north	7	0.4325
3ac608e2	23.1448	north	7	0.4326
e3b5aae	23.1453	north	7	0.4234
523a30ae	23.1471	north	13	0.4277
7c4e0247	23.1503	north	7	0.481
1a04c62a	23.153	north	7	0.4934
45ec72a8	23.1564	north	7	0.4509
b9fd7d3	23.1564	north	7	0.4401
750881d9	23.1568	north	7	0.4252
54600742	23.1645	north	7	0.3809
543916c4	23.1651	north	7	0.4365
425fecfe	23.1656	north	7	0.4389
6f1032b1	23.1684	north	7	0.4355
2c82e661	23.1691	tropics	7	0.5869
5397681e	23.1712	tropics	7	0.5292
6f226ec5	23.1735	tropics	7	0.5411
463cdff	23.1748	tropics	7	0.5894
7cd37801	23.1767	north	7	0.3849
72efe1c7	23.1818	north	7	0.4886
4a00d892	23.183	tropics	7	0.5842
3b3bd6ff	23.1839	north	7	0.4403
5952a0d8	23.1877	north	7	0.4477
27dd0f10	23.1893	south	7	0.5346
790a182c	23.1931	north	7	0.3381
62cab6ad	23.1942	north	13	0.4267
5b81ba1f	23.1982	north	13	0.5439
7694682f	23.2065	north	7	0.5041
1ecc85f2	23.2088	tropics	7	0.5292
1f77fdaf	23.2161	south	7	0.5493
580e6219	23.2163	tropics	7	0.4571
257c43bd	23.2175	north	13	0.4101
2a7086d0	23.2216	north	7	0.4729
29edc7f0	23.2236	north	7	0.4192
7c3dc375	23.2244	north	7	0.4709
5d687386	23.2266	tropics	7	0.5478
2bd6e874	23.2296	tropics	7	0.6028
242bdbe	23.2303	north	7	0.4214
5dcb5553	23.2345	north	7	0.4205
276a8c93	23.2349	tropics	7	0.5264
29aa6b3f	23.2392	north	7	0.3532
7ec2abb4	23.2524	tropics	7	0.5806
50cd69b8	23.2542	tropics	7	0.554
b794a4b	23.2562	tropics	7	0.6026
1f3cfd6e	23.2765	north	13	0.4485
3b2f5078	23.2853	north	7	0.3899
3a67cdf0	23.2884	north	7	0.4166
443f36f2	23.2937	tropics	7	0.5555
700778bd	23.296	tropics	7	0.6178
63c17143	23.3065	tropics	7	0.5737
6eb6c77b	23.3101	tropics	7	0.5011
626c6d48	23.3104	south	13	0.5822
7cdbed7b	23.3115	tropics	7	0.572
4ab1c3fe	23.3206	tropics	7	0.5256
3999ad6e	23.3232	tropics	7	0.4771
1b377c00	23.337	tropics	7	0.5846
789c64c5	23.3412	tropics	7	0.4649
4d631f12	23.3461	tropics	7	0.4428
33ed7386	23.3548	south	7	0.5269
2af7b2bb	23.3576	tropics	7	0.6062
c4b2597	23.3578	tropics	7	0.5156
13bf1dc	23.3627	tropics	7	0.5742
40717c99	23.3692	south	7	0.5205
76491f49	23.3693	tropics	7	0.5378
594b3f94	23.3707	tropics	7	0.5618
2b928dfc	23.3723	tropics	13	0.5923
5b4ff153	23.3829	tropics	7	0.541
3eb0edf6	23.3876	south	7	0.5044
476c12a	23.3951	tropics	7	0.6036
f7daeef	23.3963	north	13	0.4783
6aefe71f	23.399	south	7	0.5
61a8c0de	23.4007	south	7	0.5842
3a10cc12	23.4047	tropics	13	0.6726
50ff0a57	23.4061	tropics	7	0.5549
6acf4da5	23.4115	tropics	7	0.487
62df7b23	23.4488	tropics	7	0.5151
3fedc49b	23.4491	north	7	0.3983
e466e8e	23.4535	south	7	0.5632
179c06e8	23.4564	tropics	7	0.5021
3e663201	23.4696	tropics	7	0.4988
14c20729	23.4738	tropics	7	0.5173
29794e56	23.4809	tropics	7	0.5078
48eb43d6	23.4819	tropics	7	0.5925
529c24b2	23.485	tropics	7	0.5559
3900a7cb	23.4934	tropics	11	0.4871
8d2ec3f	23.4984	tropics	7	0.5494
4599b7db	23.5247	south	7	0.6086
6315b30f	23.525	tropics	7	0.538
2373ffc6	23.5396	tropics	7	0.5177
1967bee9	23.5432	tropics	7	0.5905
4c4d8c82	23.5543	south	7	0.5551
4eed5296	23.558	south	7	0.567
44052a4e	23.5684	tropics	7	0.4739
268e471d	23.5707	tropics	7	0.5116
2eddb258	23.5869	tropics	7	0.5938
6f52ebb4	23.5892	south	13	0.5375
4aa993ad	23.59	tropics	7	0.5256
734d19e4	23.5982	south	7	0.4968
3c6e8ea3	23.6076	south	7	0.5809
b22c5c	23.6177	south	7	0.5126
6673b3e3	23.6195	south	7	0.4815
17fc7bfb	23.6265	south	7	0.4894
32e4b706	23.6315	tropics	7	0.4667
4497aa21	23.6358	tropics	7	0.5134
61feb396	23.6446	south	7	0.5324
445f879	23.652	south	13	0.5445
3cad314f	23.6566	south	7	0.5182
4d40dc49	23.6642	south	7	0.482
6b3fbd0e	23.6693	tropics	7	0.4931
646be10	23.6843	tropics	7	0.4849
371ddfa4	23.6948	south	7	0.5262
40268257	23.703	south	11	0.6468
3ea87093	23.7069	tropics	11	0.5947
53533556	23.7094	tropics	7	0.4731
24d0a701	23.7341	tropics	11	0.5159
201d875b	23.7382	south	7	0.5883
59f51464	23.7506	tropics	7	0.5286
bde9b0f	23.7613	tropics	7	0.5311
1f832d3b	23.7676	south	7	0.4733
3de9c83a	23.7788	south	7	0.5178
4d0e9b95	23.7865	south	7	0.5166
2eb6fa73	23.7915	south	7	0.6158
4acdf98d	23.8026	tropics	7	0.6016
34433520	23.8067	tropics	7	0.5608
12332af9	23.8082	south	7	0.5659
453bd2c0	23.8155	tropics	7	0.5362
316e3642	23.817	south	7	0.4833
5426decd	23.8254	south	7	0.5772
2d2cb5b5	23.826	south	11	0.5282
591c7b93	23.8339	south	11	0.6393
4742b7b2	23.8371	south	11	0.685
75f0fc3a	23.8602	tropics	7	0.4886
47571c82	23.8971	south	11	0.6086
48665113	23.9051	south	7	0.5312
41824738	23.9069	south	7	0.5569
366a172e	23.9076	south	11	0.6296
6cdac17d	23.9113	tropics	13	0.5363
e0f7d15	23.9138	tropics	7	0.5115
3d3b4582	23.9205	south	7	0.5103
5dfd71f	23.9281	tropics	7	0.5558
35c8ecb3	23.947	south	7	0.5382
66907f61	23.9527	tropics	11	0.6237
5efffcf3	23.9686	tropics	7	0.5239
22834165	23.9878	south	11	0.5944
11cab0bd	23.9892	tropics	11	0.7366
60a05305	24.0148	tropics	11	0.6382
60abc1a	24.0167	tropics	7	0.5928
783daaa2	24.0447	tropics	7	0.512
312255fb	24.0513	north	7	0.4557
2041599e	24.0538	south	11	0.6462
3afcaee9	24.0642	south	11	0.6272
3ba9f558	24.0756	north	11	0.4778
474d9463	24.0796	tropics	7	0.5227
1efc599f	24.0797	tropics	11	0.6582
1e5af499	24.0922	tropics	7	0.5584
643fd365	24.1007	tropics	11	0.5832
64162a34	24.1123	south	11	0.6155
68d8b1ee	24.123	tropics	7	0.601
661e5092	24.1236	south	11	0.5524
73a78d4f	24.1539	tropics	7	0.5786
6b85271a	24.1811	north	11	0.5619
589b2e1b	24.1853	south	11	0.6087
1b9b4780	24.1892	tropics	11	0.639
4569fec9	24.2003	tropics	7	0.5839
295f0a9e	24.2003	tropics	7	0.4639
4ae67131	24.2199	south	11	0.5534
64189481	24.2322	tropics	11	0.6416
36ef0161	24.2326	tropics	11	0.5669
3aae91df	24.2376	north	11	0.5412
598afd77	24.2401	south	11	0.5999
5817f2d6	24.2405	tropics	11	0.5844
52a482a0	24.2508	tropics	11	0.5212
1db579ed	24.2537	tropics	11	0.5431
35ad15d1	24.2546	north	11	0.5991
4764ffd0	24.2566	tropics	11	0.5128
76df8f83	24.259	north	11	0.5594
5f213283	24.2647	tropics	11	0.5964
3c2b0a22	24.2707	tropics	11	0.5619
40ed3c01	24.2756	tropics	11	0.5689
78ba8c9	24.2849	tropics	11	0.6782
10d4be07	24.2866	tropics	11	0.6501
73cdd786	24.2897	tropics	11	0.665
52dd13bc	24.2996	tropics	11	0.6315
729d38fc	24.3009	south	11	0.5757
5a154d8a	24.3054	tropics	11	0.6
c7dd52b	24.3068	tropics	11	0.5658
22ff8c7	24.3164	tropics	16	0.6493
2609bdc6	24.3175	tropics	7	0.5519
421b231	24.3185	tropics	13	0.5478
71f82d79	24.3206	tropics	11	0.6273
5ac2f7ef	24.3227	tropics	11	0.592
4b16d5db	24.3249	tropics	11	0.6082
5ea79bd7	24.3275	south	11	0.6011
6187da11	24.328	tropics	11	0.5911
5dca6f5b	24.3307	south	11	0.575
7c2fddc	24.3319	south	11	0.5417
4a802157	24.3321	south	11	0.6606
6d52caab	24.3333	tropics	11	0.5615
6b9d4c32	24.3447	tropics	11	0.6161
2302a4ca	24.3459	tropics	11	0.6516
5c51c1ba	24.3484	tropics	11	0.5594
1e965354	24.3545	tropics	11	0.6276
61efda6a	24.3563	tropics	11	0.6292
4fdf55b7	24.3622	tropics	11	0.4974
5d05071b	24.3667	south	11	0.6246
3aae84e9	24.3677	tropics	11	0.567
4492b63c	24.3721	south	11	0.6317
227b90b1	24.3808	south	11	0.5708
7ea6575	24.3808	south	11	0.6415
3da02ea3	24.3835	tropics	11	0.5306
4b0d2b93	24.3889	tropics	11	0.6248
60c6edb9	24.3891	south	13	0.5915
12a7c60	24.3906	south	1	0.6759
3b89afcd	24.4017	tropics	11	0.6109
20f62c2e	24.4025	tropics	11	0.6107
ebe1bca	24.4027	south	1	0.5597
26cbf1f4	24.4048	south	11	0.6418
69a18640	24.406	tropics	11	0.5836
1a5d8437	24.4065	tropics	11	0.6124
e25f772	24.4108	tropics	11	0.5407
32817e1	24.4149	south	11	0.5719
5c5e87f0	24.4151	south	11	0.6086
687fef7d	24.4153	tropics	11	0.6091
683884ce	24.4156	south	11	0.5567
7bff6491	24.4179	south	16	0.6001
5d47e2a6	24.4196	tropics	11	0.612
478d531c	24.4273	tropics	16	0.669
48f5b7a9	24.4285	tropics	11	0.5694
7383a659	24.4302	south	11	0.5182
a0f3af6	24.4316	south	11	0.625
6e00a50	24.4332	south	11	0.5078
6b0374a9	24.4348	south	11	0.5594
460b72fa	24.4362	south	11	0.5087
36f0932b	24.4368	tropics	11	0.6178
1a104a73	24.439	tropics	11	0.5659
1d8f03ec	24.4422	south	11	0.5642
e203822	24.4438	south	11	0.5606
5bb58a67	24.4448	tropics	11	0.5984
4007e5b2	24.4449	tropics	11	0.6373
38941b72	24.4459	south	11	0.6004
4db47cc6	24.4459	tropics	11	0.5591
5b3d3bb	24.4496	south	11	0.572
979d43e	24.4504	south	11	0.5613
3b96d895	24.4508	south	11	0.5753
