batch,config,run,site_class,statistic,min_origin_progeny,k,n_total,n_within_k,n_null_total,n_null_within_k
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,non_epitope,mean,1,2,651,27,5000,275
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,non_epitope,mean,1,3,651,51,5000,407
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,non_epitope,mean,1,4,651,79,5000,537
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,non_epitope,mean,1,5,651,94,5000,711
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,non_epitope,mean,1,6,651,118,5000,906
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,non_epitope,mean,1,7,651,139,5000,1126
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,non_epitope,mean,1,8,651,176,5000,1378
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,epitope,min,1,1,255,88,5000,2064
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,epitope,min,1,2,255,129,5000,2531
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,epitope,min,1,3,255,156,5000,2899
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,epitope,min,1,4,255,179,5000,3171
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,epitope,min,1,5,255,197,5000,3356
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,epitope,min,1,6,255,206,5000,3547
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,epitope,min,1,7,255,220,5000,3712
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,epitope,min,1,8,255,229,5000,3826
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,non_epitope,min,1,1,651,37,5000,623
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,non_epitope,min,1,2,651,92,5000,962
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,non_epitope,min,1,3,651,159,5000,1312
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,non_epitope,min,1,4,651,213,5000,1668
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,non_epitope,min,1,5,651,244,5000,1943
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,non_epitope,min,1,6,651,285,5000,2214
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,non_epitope,min,1,7,651,313,5000,2495
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,non_epitope,min,1,8,651,354,5000,2726
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,epitope,two_origins,1,1,70,9,5000,293
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,epitope,two_origins,1,2,70,14,5000,469
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,epitope,two_origins,1,3,70,18,5000,672
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,epitope,two_origins,1,4,70,27,5000,910
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,epitope,two_origins,1,5,70,33,5000,1100
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,epitope,two_origins,1,6,70,39,5000,1325
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,epitope,two_origins,1,7,70,45,5000,1569
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,epitope,two_origins,1,8,70,50,5000,1790
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,non_epitope,two_origins,1,1,377,13,5000,284
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,non_epitope,two_origins,1,2,377,27,5000,466
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,non_epitope,two_origins,1,3,377,51,5000,683
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,non_epitope,two_origins,1,4,377,69,5000,917
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,non_epitope,two_origins,1,5,377,82,5000,1138
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,non_epitope,two_origins,1,6,377,98,5000,1354
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,non_epitope,two_origins,1,7,377,110,5000,1562
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,non_epitope,two_origins,1,8,377,135,5000,1795
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,epitope,mean,3,1,51,6,5000,169
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,epitope,mean,3,2,51,6,5000,301
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,epitope,mean,3,3,51,8,5000,465
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,epitope,mean,3,4,51,10,5000,673
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,epitope,mean,3,5,51,13,5000,871
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,epitope,mean,3,6,51,16,5000,1076
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,epitope,mean,3,7,51,19,5000,1351
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,epitope,mean,3,8,51,24,5000,1637
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,non_epitope,mean,3,1,2,0,5000,283
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,non_epitope,mean,3,2,2,0,5000,508
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,non_epitope,mean,3,3,2,2,5000,735
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,non_epitope,mean,3,4,2,2,5000,1004
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,non_epitope,mean,3,5,2,2,5000,1254
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,non_epitope,mean,3,6,2,2,5000,1483
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,non_epitope,mean,3,7,2,2,5000,1748
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,non_epitope,mean,3,8,2,2,5000,1980
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,epitope,min,3,1,51,12,5000,568
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,epitope,min,3,2,51,13,5000,931
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,epitope,min,3,3,51,16,5000,1271
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,epitope,min,3,4,51,19,5000,1610
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,epitope,min,3,5,51,22,5000,1917
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,epitope,min,3,6,51,25,5000,2225
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,epitope,min,3,7,51,30,5000,2508
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,epitope,min,3,8,51,33,5000,2733
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,non_epitope,min,3,1,2,0,5000,261
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,non_epitope,min,3,2,2,0,5000,478
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,non_epitope,min,3,3,2,2,5000,685
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,non_epitope,min,3,4,2,2,5000,948
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,non_epitope,min,3,5,2,2,5000,1199
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,non_epitope,min,3,6,2,2,5000,1433
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,non_epitope,min,3,7,2,2,5000,1700
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,non_epitope,min,3,8,2,2,5000,1946
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,epitope,two_origins,3,1,33,6,5000,303
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,epitope,two_origins,3,2,33,6,5000,530
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,epitope,two_origins,3,3,33,7,5000,763
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,epitope,two_origins,3,4,33,7,5000,1033
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,epitope,two_origins,3,5,33,9,5000,1301
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,epitope,two_origins,3,6,33,12,5000,1539
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,epitope,two_origins,3,7,33,14,5000,1791
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,epitope,two_origins,3,8,33,17,5000,2020
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,non_epitope,two_origins,3,1,2,0,5000,258
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,non_epitope,two_origins,3,2,2,0,5000,474
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,non_epitope,two_origins,3,3,2,2,5000,730
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,non_epitope,two_origins,3,4,2,2,5000,1012
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,non_epitope,two_origins,3,5,2,2,5000,1268
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,non_epitope,two_origins,3,6,2,2,5000,1510
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,non_epitope,two_origins,3,7,2,2,5000,1784
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,non_epitope,two_origins,3,8,2,2,5000,1999
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,epitope,mean,1,1,252,9,5000,96
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,epitope,mean,1,2,252,25,5000,189
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,epitope,mean,1,3,252,45,5000,269
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,epitope,mean,1,4,252,57,5000,357
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,epitope,mean,1,5,252,69,5000,465
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,epitope,mean,1,6,252,83,5000,601
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,epitope,mean,1,7,252,99,5000,737
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,epitope,mean,1,8,252,116,5000,968
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,non_epitope,mean,1,1,650,10,5000,164
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,non_epitope,mean,1,2,650,26,5000,288
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,non_epitope,mean,1,3,650,42,5000,464
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,non_epitope,mean,1,4,650,62,5000,642
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,non_epitope,mean,1,5,650,77,5000,834
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,non_epitope,mean,1,6,650,101,5000,1025
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,non_epitope,mean,1,7,650,138,5000,1253
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,non_epitope,mean,1,8,650,180,5000,1541
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,epitope,min,1,1,252,95,5000,2051
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,epitope,min,1,2,252,141,5000,2550
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,epitope,min,1,3,252,176,5000,2918
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,epitope,min,1,4,252,188,5000,3221
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,epitope,min,1,5,252,193,5000,3401
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,epitope,min,1,6,252,201,5000,3569
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,epitope,min,1,7,252,207,5000,3726
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,epitope,min,1,8,252,217,5000,3850
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,non_epitope,min,1,1,650,33,5000,694
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,non_epitope,min,1,2,650,99,5000,1159
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,non_epitope,min,1,3,650,171,5000,1589
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,non_epitope,min,1,4,650,225,5000,1961
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,non_epitope,min,1,5,650,260,5000,2271
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,non_epitope,min,1,6,650,290,5000,2526
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,non_epitope,min,1,7,650,327,5000,2743
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,non_epitope,min,1,8,650,355,5000,2965
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,epitope,two_origins,1,1,80,3,5000,310
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,epitope,two_origins,1,2,80,14,5000,551
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,epitope,two_origins,1,3,80,26,5000,816
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,epitope,two_origins,1,4,80,32,5000,1086
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,epitope,two_origins,1,5,80,35,5000,1320
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,epitope,two_origins,1,6,80,40,5000,1564
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,epitope,two_origins,1,7,80,41,5000,1764
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,epitope,two_origins,1,8,80,48,5000,1975
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,non_epitope,two_origins,1,1,380,10,5000,279
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,non_epitope,two_origins,1,2,380,26,5000,545
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,non_epitope,two_origins,1,3,380,42,5000,776
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,non_epitope,two_origins,1,4,380,57,5000,1033
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,non_epitope,two_origins,1,5,380,69,5000,1276
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,non_epitope,two_origins,1,6,380,81,5000,1521
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,non_epitope,two_origins,1,7,380,105,5000,1751
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,non_epitope,two_origins,1,8,380,124,5000,1983
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,epitope,mean,3,1,36,3,5000,286
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,epitope,mean,3,2,36,5,5000,505
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,epitope,mean,3,3,36,7,5000,749
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,epitope,mean,3,4,36,9,5000,949
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,epitope,mean,3,5,36,12,5000,1156
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,epitope,mean,3,6,36,12,5000,1374
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,epitope,mean,3,7,36,14,5000,1598
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,epitope,mean,3,8,36,16,5000,1851
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,non_epitope,mean,3,1,1,1,5000,306
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,non_epitope,mean,3,2,1,1,5000,576
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,non_epitope,mean,3,3,1,1,5000,865
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,non_epitope,mean,3,4,1,1,5000,1130
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,non_epitope,mean,3,5,1,1,5000,1359
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,non_epitope,mean,3,6,1,1,5000,1577
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,non_epitope,mean,3,7,1,1,5000,1822
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,non_epitope,mean,3,8,1,1,5000,2056
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,epitope,min,3,1,36,5,5000,563
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,epitope,min,3,2,36,9,5000,954
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,epitope,min,3,3,36,11,5000,1321
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,epitope,min,3,4,36,12,5000,1627
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,epitope,min,3,5,36,16,5000,1865
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,epitope,min,3,6,36,17,5000,2096
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,epitope,min,3,7,36,19,5000,2296
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,epitope,min,3,8,36,23,5000,2523
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,non_epitope,min,3,1,1,1,5000,331
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,non_epitope,min,3,2,1,1,5000,621
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,non_epitope,min,3,3,1,1,5000,893
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,non_epitope,min,3,4,1,1,5000,1154
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,non_epitope,min,3,5,1,1,5000,1385
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,non_epitope,min,3,6,1,1,5000,1593
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,non_epitope,min,3,7,1,1,5000,1806
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,non_epitope,min,3,8,1,1,5000,2024
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,epitope,two_origins,3,1,27,3,5000,322
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,epitope,two_origins,3,2,27,5,5000,607
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,epitope,two_origins,3,3,27,6,5000,920
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,epitope,two_origins,3,4,27,7,5000,1199
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,epitope,two_origins,3,5,27,10,5000,1425
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,epitope,two_origins,3,6,27,10,5000,1633
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,epitope,two_origins,3,7,27,12,5000,1865
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,epitope,two_origins,3,8,27,14,5000,2083
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,non_epitope,two_origins,3,1,1,1,5000,321
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,non_epitope,two_origins,3,2,1,1,5000,633
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,non_epitope,two_origins,3,3,1,1,5000,977
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,non_epitope,two_origins,3,4,1,1,5000,1247
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,non_epitope,two_origins,3,5,1,1,5000,1487
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,non_epitope,two_origins,3,6,1,1,5000,1720
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,non_epitope,two_origins,3,7,1,1,5000,1933
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,non_epitope,two_origins,3,8,1,1,5000,2106
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,29,epitope,mean,1,1,242,13,5000,77
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,29,epitope,mean,1,2,242,27,5000,151
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,29,epitope,mean,1,3,242,42,5000,243
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,29,epitope,mean,1,4,242,57,5000,318
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,29,epitope,mean,1,5,242,66,5000,434
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,29,epitope,mean,1,6,242,86,5000,558
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,29,epitope,mean,1,7,242,102,5000,733
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,29,epitope,mean,1,8,242,121,5000,992
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,29,non_epitope,mean,1,1,628,14,5000,146
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,29,non_epitope,mean,1,2,628,39,5000,288
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,29,non_epitope,mean,1,3,628,53,5000,423
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,29,non_epitope,mean,1,4,628,78,5000,599
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,29,non_epitope,mean,1,5,628,113,5000,839
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,29,non_epitope,mean,1,6,628,146,5000,1065
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,29,non_epitope,mean,1,7,628,177,5000,1360
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,29,non_epitope,mean,1,8,628,215,5000,1724
