config,run,method,bg_bin,bg_bin_low,same_rate,null_rate,n_same,n_null
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,variant_ag,1,1,0.31223628691983124,0.3477112676056338,237,1136
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,variant_ag,2-3,2,0.0888529886914378,0.07120527961097603,619,2879
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,variant_ag,4-7,4,0.018779342723004695,0.014162461338108416,1278,6143
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,variant_ag,8-15,8,0.0,0.00027522935779816516,1914,10900
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,variant_ag,16-31,16,0.0,0.0,2233,15331
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,variant_ag,32+,32,,,0,0
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,variant_phylo,0,0,0.9935483870967742,0.9481481481481482,155,675
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,variant_phylo,1,1,0.6835443037974683,0.41901408450704225,237,1136
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,variant_phylo,2-3,2,0.12116316639741519,0.11184439041333796,619,2879
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,variant_phylo,4-7,4,0.003912363067292645,0.002767377502848771,1278,6143
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,variant_phylo,8-15,8,0.0,0.0007339449541284404,1914,10900
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,variant_phylo,16-31,16,0.0,0.0,2233,15331
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,variant_phylo,32+,32,,,0,0
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,variant_tsne,0,0,0.9870967741935484,0.9481481481481482,155,675
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,variant_tsne,1,1,0.5232067510548524,0.41813380281690143,237,1136
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,variant_tsne,2-3,2,0.051696284329563816,0.06599513720041682,619,2879
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,variant_tsne,4-7,4,0.001564945226917058,0.001465082207390526,1278,6143
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,variant_tsne,8-15,8,0.0020898641588296763,0.0022935779816513763,1914,10900
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,variant_tsne,16-31,16,0.0,0.00045659122040310484,2233,15331
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,variant_tsne,32+,32,,,0,0
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,variant_ag,0,0,0.9188034188034188,0.9368088467614534,234,1266
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,variant_ag,1,1,0.1828793774319066,0.19239543726235742,257,1315
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,variant_ag,2-3,2,0.03943217665615142,0.03933189655172414,634,3712
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,variant_ag,4-7,4,0.0008673026886383347,0.001142857142857143,1153,7000
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,variant_ag,8-15,8,0.00047824007651841227,7.284382284382284e-05,2091,13728
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,variant_ag,16-31,16,0.0,0.0,1244,10444
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,variant_ag,32+,32,,,0,0
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,variant_phylo,0,0,0.9786324786324786,0.9549763033175356,234,1266
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,variant_phylo,1,1,0.5875486381322957,0.4053231939163498,257,1315
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,variant_phylo,2-3,2,0.09779179810725552,0.10641163793103449,634,3712
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,variant_phylo,4-7,4,0.0008673026886383347,0.0037142857142857142,1153,7000
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,variant_phylo,8-15,8,0.00047824007651841227,0.00021853146853146853,2091,13728
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,variant_phylo,16-31,16,0.0,0.0,1244,10444
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,variant_phylo,32+,32,,,0,0
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,variant_tsne,0,0,0.9658119658119658,0.9478672985781991,234,1266
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,variant_tsne,1,1,0.2801556420233463,0.30950570342205325,257,1315
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,variant_tsne,2-3,2,0.012618296529968454,0.021282327586206896,634,3712
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,variant_tsne,4-7,4,0.0,0.00028571428571428574,1153,7000
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,variant_tsne,8-15,8,0.00047824007651841227,7.284382284382284e-05,2091,13728
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,variant_tsne,16-31,16,0.0,0.0,1244,10444
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,variant_tsne,32+,32,,,0,0
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,variant_ag,0,0,0.9365079365079365,0.9096437880104257,189,1151
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,variant_ag,1,1,0.1945945945945946,0.14129353233830846,370,2010
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,variant_ag,2-3,2,0.043209876543209874,0.04745263932315615,972,5437
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,variant_ag,4-7,4,0.0019569471624266144,0.002092892216050873,2044,12423
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,variant_ag,8-15,8,0.0,0.0,2466,16255
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,variant_ag,16-31,16,0.0,0.0,38,362
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,variant_ag,32+,32,,,0,0
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,variant_phylo,0,0,0.9894179894179894,0.9383145091225021,189,1151
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,variant_phylo,1,1,0.7486486486486487,0.554228855721393,370,2010
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,variant_phylo,2-3,2,0.2767489711934156,0.27588743792532644,972,5437
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,variant_phylo,4-7,4,0.048434442270058706,0.050953875875392414,2044,12423
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,variant_phylo,8-15,8,0.0,0.00012303906490310673,2466,16255
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,variant_phylo,16-31,16,0.0,0.0,38,362
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,variant_phylo,32+,32,,,0,0
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,variant_tsne,0,0,0.9841269841269841,0.9322328410078193,189,1151
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,variant_tsne,1,1,0.3108108108108108,0.1572139303482587,370,2010
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,variant_tsne,2-3,2,0.01646090534979424,0.014346146772116977,972,5437
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,variant_tsne,4-7,4,0.0009784735812133072,0.0003219834178539805,2044,12423
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,variant_tsne,8-15,8,0.0,0.0,2466,16255
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,variant_tsne,16-31,16,0.0,0.0,38,362
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,variant_tsne,32+,32,,,0,0
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,variant_ag,0,0,0.9558823529411765,0.9405034324942791,136,874
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,variant_ag,1,1,0.23308270676691728,0.2463261021693492,266,1429
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,variant_ag,2-3,2,0.057233704292527825,0.06364617044228695,629,3708
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,variant_ag,4-7,4,0.009206798866855524,0.010546500479386385,1412,8344
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,variant_ag,8-15,8,0.0009000900090009,0.0005320563979781857,2222,15036
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,variant_ag,16-31,16,0.0,0.00012804097311139564,1104,7810
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,variant_ag,32+,32,,,0,0
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,variant_phylo,0,0,1.0,0.9736842105263158,136,874
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,variant_phylo,1,1,0.706766917293233,0.4800559832050385,266,1429
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,variant_phylo,2-3,2,0.21303656597774245,0.1930960086299892,629,3708
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,variant_phylo,4-7,4,0.06657223796033994,0.06040268456375839,1412,8344
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,variant_phylo,8-15,8,0.0009000900090009,0.00026602819898909286,2222,15036
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,variant_phylo,16-31,16,0.0,0.0,1104,7810
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,variant_phylo,32+,32,,,0,0
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,variant_tsne,0,0,0.9926470588235294,0.9645308924485125,136,874
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,variant_tsne,1,1,0.38345864661654133,0.3296011196641008,266,1429
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,variant_tsne,2-3,2,0.022257551669316374,0.03559870550161812,629,3708
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,variant_tsne,4-7,4,0.002124645892351275,0.0010786193672099713,1412,8344
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,variant_tsne,8-15,8,0.0,0.00019952114924181964,2222,15036
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,variant_tsne,16-31,16,0.0,0.00012804097311139564,1104,7810
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,variant_tsne,32+,32,,,0,0
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,20,variant_ag,0,0,0.9659863945578231,0.9366666666666666,147,900
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,20,variant_ag,1,1,0.270042194092827,0.20122417750573834,237,1307
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,20,variant_ag,2-3,2,0.05186385737439222,0.04904632152588556,617,3303
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,20,variant_ag,4-7,4,0.01957831325301205,0.01802040545912283,1328,7547
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,20,variant_ag,8-15,8,0.0,0.00021437759039588395,2171,13994
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,20,variant_ag,16-31,16,0.0,0.0,1307,9924
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,20,variant_ag,32+,32,0.0,0.0,3,32
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,20,variant_phylo,0,0,0.9795918367346939,0.9411111111111111,147,900
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,20,variant_phylo,1,1,0.6497890295358649,0.3205814843152257,237,1307
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,20,variant_phylo,2-3,2,0.07293354943273905,0.07205570693309113,617,3303
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,20,variant_phylo,4-7,4,0.0037650602409638554,0.0015900357758049557,1328,7547
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,20,variant_phylo,8-15,8,0.0,7.145919679862798e-05,2171,13994
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,20,variant_phylo,16-31,16,0.0,0.0,1307,9924
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,20,variant_phylo,32+,32,0.0,0.0,3,32
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,20,variant_tsne,0,0,0.9863945578231292,0.97,147,900
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,20,variant_tsne,1,1,0.4177215189873418,0.3435348125478194,237,1307
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,20,variant_tsne,2-3,2,0.04700162074554295,0.04511050560096882,617,3303
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,20,variant_tsne,4-7,4,0.002259036144578313,0.0009275208692195575,1328,7547
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,20,variant_tsne,8-15,8,0.0,7.145919679862798e-05,2171,13994
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,20,variant_tsne,16-31,16,0.0,0.0,1307,9924
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,20,variant_tsne,32+,32,0.0,0.0,3,32
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,22,variant_ag,0,0,0.9822222222222222,0.9279661016949152,225,1180
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,22,variant_ag,1,1,0.22748815165876776,0.27618069815195073,211,974
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,22,variant_ag,2-3,2,0.05615942028985507,0.07172457762193178,552,3137
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,22,variant_ag,4-7,4,0.017686072218128224,0.018852065321805955,1357,8328
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,22,variant_ag,8-15,8,0.0004095004095004095,0.00026131835108120466,2442,15307
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,22,variant_ag,16-31,16,0.0,0.00036760200955765227,1053,8161
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,22,variant_ag,32+,32,,,0,0
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,22,variant_phylo,0,0,1.0,0.9703389830508474,225,1180
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,22,variant_phylo,1,1,0.7298578199052133,0.5030800821355236,211,974
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,22,variant_phylo,2-3,2,0.11775362318840579,0.11316544469238125,552,3137
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,22,variant_phylo,4-7,4,0.08695652173913043,0.0957012487992315,1357,8328
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,22,variant_phylo,8-15,8,0.0012285012285012285,0.0003266479388515058,2442,15307
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,22,variant_phylo,16-31,16,0.0,0.00036760200955765227,1053,8161
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,22,variant_phylo,32+,32,,,0,0
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,22,variant_tsne,0,0,1.0,0.9593220338983051,225,1180
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,22,variant_tsne,1,1,0.5165876777251185,0.41581108829568786,211,974
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,22,variant_tsne,2-3,2,0.03804347826086957,0.036978004462862604,552,3137
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,22,variant_tsne,4-7,4,0.0007369196757553427,0.0006003842459173872,1357,8328
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,22,variant_tsne,8-15,8,0.001638001638001638,0.00039197752662180704,2442,15307
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,22,variant_tsne,16-31,16,0.0,0.00036760200955765227,1053,8161
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,22,variant_tsne,32+,32,,,0,0
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,variant_ag,0,0,0.979381443298969,0.9531635168447001,194,1217
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,variant_ag,1,1,0.273224043715847,0.3562447611064543,183,1193
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,variant_ag,2-3,2,0.04085603112840467,0.03875,514,3200
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,variant_ag,4-7,4,0.008507347254447023,0.008541008541008541,1293,8547
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,variant_ag,8-15,8,0.0,0.0005790387955993051,2017,15543
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,variant_ag,16-31,16,0.001184834123222749,0.00025936973155232785,844,7711
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,variant_ag,32+,32,,,0,0
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,variant_phylo,0,0,1.0,0.9663105998356615,194,1217
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,variant_phylo,1,1,0.7213114754098361,0.40737636211232187,183,1193
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,variant_phylo,2-3,2,0.22178988326848248,0.22375,514,3200
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,variant_phylo,4-7,4,0.04949729311678268,0.05101205101205101,1293,8547
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,variant_phylo,8-15,8,0.0,0.0001286752879109567,2017,15543
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,variant_phylo,16-31,16,0.001184834123222749,0.0005187394631046557,844,7711
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,variant_phylo,32+,32,,,0,0
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,variant_tsne,0,0,0.9278350515463918,0.9186524239934265,194,1217
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,variant_tsne,1,1,0.41530054644808745,0.3595976529756915,183,1193
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,variant_tsne,2-3,2,0.027237354085603113,0.0325,514,3200
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,variant_tsne,4-7,4,0.0,0.001872001872001872,1293,8547
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,variant_tsne,8-15,8,0.0,6.433764395547835e-05,2017,15543
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,variant_tsne,16-31,16,0.001184834123222749,0.0012968486577616392,844,7711
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,23,variant_tsne,32+,32,,,0,0
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,variant_ag,0,0,0.972972972972973,0.9273631840796019,185,1005
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,variant_ag,1,1,0.21390374331550802,0.2132295719844358,187,1285
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,variant_ag,2-3,2,0.04953560371517028,0.05345022624434389,646,3536
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,variant_ag,4-7,4,0.009252120277563608,0.007655378227585312,1297,7707
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,variant_ag,8-15,8,0.0008561643835616438,0.0018275569479798968,2336,15321
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,variant_ag,16-31,16,0.0,0.0,1151,8427
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,variant_ag,32+,32,,,0,0
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,variant_phylo,0,0,0.9837837837837838,0.9492537313432836,185,1005
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,variant_phylo,1,1,0.5614973262032086,0.28171206225680934,187,1285
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,variant_phylo,2-3,2,0.0913312693498452,0.08851809954751132,646,3536
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,variant_phylo,4-7,4,0.0030840400925212026,0.0027247956403269754,1297,7707
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,variant_phylo,8-15,8,0.0,0.00013053978199856407,2336,15321
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,variant_phylo,16-31,16,0.0,0.0,1151,8427
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,variant_phylo,32+,32,,,0,0
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,variant_tsne,0,0,0.9783783783783784,0.9243781094527364,185,1005
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,variant_tsne,1,1,0.3850267379679144,0.31361867704280155,187,1285
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,variant_tsne,2-3,2,0.05108359133126935,0.05231900452488688,646,3536
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,variant_tsne,4-7,4,0.002313030069390902,0.0009082652134423251,1297,7707
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,variant_tsne,8-15,8,0.0,0.00013053978199856407,2336,15321
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,variant_tsne,16-31,16,0.0,0.0,1151,8427
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,24,variant_tsne,32+,32,,,0,0
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,variant_ag,0,0,0.9516129032258065,0.956953642384106,186,906
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,variant_ag,1,1,0.25833333333333336,0.2839285714285714,240,1120
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,variant_ag,2-3,2,0.07241379310344828,0.07660311958405545,580,2885
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,variant_ag,4-7,4,0.01588502269288956,0.011492559304552822,1322,6787
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,variant_ag,8-15,8,0.0004042037186742118,0.0001413727292005372,2474,14147
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,variant_ag,16-31,16,0.0,0.0,1556,10924
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,variant_ag,32+,32,,0.0,0,5
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,variant_phylo,0,0,0.9946236559139785,0.9481236203090507,186,906
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,variant_phylo,1,1,0.7208333333333333,0.45089285714285715,240,1120
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,variant_phylo,2-3,2,0.18448275862068966,0.16707105719237436,580,2885
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,variant_phylo,4-7,4,0.036308623298033284,0.03904523353469869,1322,6787
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,variant_phylo,8-15,8,0.0,0.00021205909380080584,2474,14147
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,variant_phylo,16-31,16,0.0,0.0,1556,10924
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,variant_phylo,32+,32,,0.0,0,5
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,variant_tsne,0,0,0.9838709677419355,0.9514348785871964,186,906
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,variant_tsne,1,1,0.5458333333333333,0.3991071428571429,240,1120
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,variant_tsne,2-3,2,0.04482758620689655,0.053726169844020795,580,2885
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,variant_tsne,4-7,4,0.0030257186081694403,0.0016207455429497568,1322,6787
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,variant_tsne,8-15,8,0.0,0.0,2474,14147
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,variant_tsne,16-31,16,0.0,0.0,1556,10924
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,25,variant_tsne,32+,32,,0.0,0,5
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,variant_ag,0,0,0.9854014598540146,0.9412416851441242,137,902
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,variant_ag,1,1,0.3116883116883117,0.3271704180064309,231,1244
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,variant_ag,2-3,2,0.06518282988871224,0.059134107708553325,629,3788
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,variant_ag,4-7,4,0.009732360097323601,0.008315412186379928,1233,6975
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,variant_ag,8-15,8,0.0,7.416196974191635e-05,2148,13484
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,variant_ag,16-31,16,0.0006765899864682003,0.0002817695125387433,1478,10647
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,variant_ag,32+,32,,,0,0
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,variant_phylo,0,0,0.9927007299270073,0.9467849223946785,137,902
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,variant_phylo,1,1,0.7272727272727273,0.5217041800643086,231,1244
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,variant_phylo,2-3,2,0.13513513513513514,0.12539598732840548,629,3788
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,variant_phylo,4-7,4,0.021897810218978103,0.027383512544802868,1233,6975
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,variant_phylo,8-15,8,0.0004655493482309125,0.00022248590922574905,2148,13484
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,variant_phylo,16-31,16,0.0006765899864682003,0.0002817695125387433,1478,10647
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,variant_phylo,32+,32,,,0,0
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,variant_tsne,0,0,0.9708029197080292,0.9478935698447893,137,902
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,variant_tsne,1,1,0.4588744588744589,0.35932475884244375,231,1244
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,variant_tsne,2-3,2,0.04133545310015898,0.03907074973600845,629,3788
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,variant_tsne,4-7,4,0.0024330900243309003,0.0044444444444444444,1233,6975
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,26,variant_tsne,8-15,8,0.0,0.0001483239394838327,2148,13484
