strain	date	country
6fff642	20.7124	south
475f56ac	20.7233	south
4fce4677	20.7413	south
4dfc01b7	20.7567	south
9d7b285	20.7308	south
39f84034	20.7309	south
35181807	20.7602	south
2a13c9e5	20.7776	south
3d5791d7	20.8059	south
47d4e4b7	20.8093	south
22f96d32	20.8183	south
3ea083b2	20.8244	south
5a3d1c33	20.8336	south
90c3d15	20.8506	south
6162f43f	20.828	south
45bb0b76	20.8513	south
53c8de18	20.8765	south
677c43dc	20.8037	south
17af3735	20.8786	south
2f24d32a	20.8663	south
502530be	20.9139	south
30ea2555	20.8774	south
4f0594d2	20.9265	south
3b97543e	20.9583	south
25bbb621	20.963	south
708dade6	20.9041	south
9e68962	21.0405	south
7d04032	21.0464	south
12924ab0	21.0572	south
125f1be2	21.0755	south
33e79ab0	21.0875	south
3624a79e	21.1324	south
2c019bd4	21.1605	south
3317bc42	21.1688	south
3352a646	21.2346	south
61a13b36	21.2767	south
4c9a1858	21.2919	south
5f1deed3	21.339	south
5c002066	21.3729	south
60dd5ca7	21.3729	south
7c38e572	21.4031	south
3a0f9615	21.4473	south
70265710	21.4494	south
787fc85a	21.4474	south
934621	21.4608	south
486e1982	21.4661	south
4242f8ab	21.4744	south
18547bae	21.4644	south
39055d84	21.4886	south
ebc9182	21.4878	south
3f04ad1d	21.4838	south
6200372e	21.4899	south
2a304a24	21.5049	south
5f254580	21.497	south
6dd2b819	21.507	south
6ffeea70	21.4873	south
5f399c5b	21.5147	south
2a527b01	21.5119	south
7298ca1b	21.5187	south
62dba61f	21.5126	south
1acdc8fe	21.5028	south
5cacd12b	21.5288	south
485e0b8a	21.5301	south
37170743	21.5329	south
40fb718e	21.5433	south
5e8211c9	21.5352	south
531c3a8	21.5489	south
598b7617	21.5401	south
569a4f6a	21.5555	south
fb1790c	21.5372	south
1d1c5e3	21.5525	south
25dca38b	21.5239	south
6956bddc	21.5647	south
223a3d59	21.5652	south
51212564	21.5489	south
4cd4f758	21.5642	south
5f833f46	21.5528	south
78bfbc1d	21.5687	south
63c3d14f	21.5714	south
685ddd2f	21.5622	south
59ad5cda	21.5678	south
5b5f17fa	21.5737	south
4732347f	21.5439	south
589bf61c	21.5691	south
708e4ae1	21.5642	south
3e731aeb	21.5784	south
bfdc57d	21.5748	south
564f5404	21.5674	south
3828dd9c	21.5804	south
2e3c58b5	21.5685	south
5dd5bf5b	21.5806	south
1f29a15e	21.5773	south
725ff239	21.5889	south
357fd526	21.5838	south
4f3617d5	21.5675	south
2acdff2	21.5793	south
4ee1492f	21.5896	south
635be29a	21.5718	south
6d458825	21.5082	south
1fe2f19a	21.5787	south
40fec31a	21.5755	south
351831cb	21.5947	south
45fbd44a	21.5604	south
70251ef4	21.6016	south
58f66fa6	21.5949	south
463725b5	21.5882	south
5f5669ba	21.5549	south
9230407	21.5936	south
4f984315	21.5911	south
76a44ef2	21.5995	south
6c688b8	21.6051	south
65a60992	21.6092	south
6e4ec4ee	21.5659	south
7bacff55	21.605	south
70f0b4c5	21.5733	south
5afae8f6	21.6001	south
76b1e21c	21.5967	south
56314626	21.6033	south
3fd88a9	21.6004	south
6603469e	21.6015	south
434ba995	21.6084	south
23ad45c4	21.6144	south
23c22d58	21.6137	south
7f47c296	21.5937	south
78e9a0a0	21.5842	south
2c8598c0	21.6038	south
69716294	21.6173	south
4face8f1	21.6087	south
3376ca51	21.6114	south
7323eb01	21.5715	south
43d5e8c	21.6145	south
4fdcd04d	21.6205	south
7fad1dba	21.6292	south
70e9001d	21.6281	south
7b06a782	21.629	south
152cd277	21.6071	south
1df6b066	21.6187	south
77ada6dd	21.5931	south
7858af1e	21.6307	south
23fdbf67	21.6419	south
66c78fd4	21.6387	south
7538c49b	21.6277	south
acdfdb3	21.6405	south
69f8d3b6	21.6381	south
608ffca7	21.6265	south
68acfe57	21.6501	south
1ede8d5e	21.6531	south
1d263699	21.6396	south
3bf36465	21.6508	south
7827db43	21.6508	south
55473078	21.6476	south
4fc0b75e	21.6523	south
15451b64	21.6409	south
746a6a05	21.6582	south
49ef686e	21.645	south
704e93fd	21.6507	south
6042c8f0	21.6461	south
79aa5bb1	21.6614	south
2365ff73	21.6347	south
36e7995b	21.6642	south
11e06128	21.6562	south
60f0205a	21.6645	south
1d9dbe42	21.62	south
12c47ddb	21.6751	south
14d1737	21.6632	south
7ef2b3d0	21.6775	south
794cd8a5	21.6674	south
215fc172	21.6739	south
6def38f0	21.683	south
65d341e8	21.6181	south
62e6b582	21.6723	south
1e0712e1	21.6432	south
a798d15	21.6965	south
b7a377	21.6941	south
58bb86fe	21.6955	south
4ad92a7d	21.6972	south
36f318d2	21.698	south
2287c73d	21.6922	south
398c11e2	21.6987	south
3e5c617d	21.7039	south
d9e7692	21.6615	south
437393b8	21.6893	south
64844e45	21.689	south
b3b76aa	21.6835	south
5b34766a	21.7093	south
6a1f291	21.7053	south
42786b07	21.7178	south
6c4b69dd	21.7161	south
717c2b51	21.7135	south
2c4de90c	21.6722	south
33bcbea8	21.7187	south
3e0b327d	21.706	south
464a8b57	21.7103	south
2965feb6	21.7021	south
4e8ba65d	21.7296	south
3de499f7	21.7161	south
7fc0977f	21.7297	south
745eb4cb	21.74	south
6c3ead7	21.7372	south
2d7469c5	21.7456	south
d910a3d	21.7415	south
18201682	21.7497	south
3d97531f	21.7467	south
3d2ed3ba	21.7483	south
4c29d0de	21.763	south
46d8eea8	21.7725	south
15d73690	21.779	south
1e902543	21.7757	south
57cab11e	21.8137	south
3adc3a42	21.7996	south
5de566b8	21.82	south
6077b9c3	22.2754	south
5974418f	22.5619	south
417fc8d8	22.6406	south
770c69de	23.2962	south
429f0e59	23.3156	south
79737118	23.3978	south
58eb5616	23.4512	south
3df2f77e	23.5039	south
798bb701	23.5433	south
1c38b98	23.5426	south
2c8feb27	23.5426	south
24883c60	23.5375	south
45a09ab5	23.5701	south
1232903b	23.5647	south
5efeca4f	23.5979	south
64934464	23.6101	south
7fabb50a	23.6039	south
5537de6	23.6292	south
5fd4c033	23.6291	south
32519db6	23.6486	south
5c133f59	23.6245	south
7746cbd3	23.62	south
11238dc2	23.6535	south
6d11a6	23.6538	south
3a6c576c	23.6731	south
57f9347b	23.6733	south
65945cbf	23.6643	south
301239e0	23.6806	south
4c59cf98	23.6618	south
650d7ff6	23.6741	south
46d9cb83	23.6726	south
233dd1a9	23.6885	south
2465743	23.6934	south
3c10f04e	23.676	south
5c1e89ad	23.7034	south
7bc96808	23.7194	south
955b3cb	23.7236	south
41ec1381	23.7151	south
946f498	23.7227	south
1e19b98a	23.7208	south
268f5062	23.7158	south
4f9b994b	23.7335	south
4d29d010	23.7303	south
e254be8	23.7406	south
52013983	23.7652	south
3bea4448	23.7448	south
52fe98bd	23.7693	south
32d9ef66	23.7592	south
aa2adf6	23.7769	south
56be6fda	23.7792	south
12c7485f	23.8017	south
7bd65821	23.8201	south
76eab8fe	23.8082	south
32352c58	23.8385	south
194aa2f8	23.8176	south
68c4369	23.8326	south
2459f657	23.8319	south
202fe984	23.8379	south
18884121	23.9002	south
1492af9f	23.8854	south
57b66178	23.9767	south
7419e732	23.9946	south
79d119ed	24.1778	south
685364b1	24.2907	south
735601e3	24.6373	south
1eb3a72	24.704	south
142f2599	24.7333	south
5d3acf9	24.7536	south
74ba5db1	24.7438	south
1ff97be9	24.7689	south
52a60f96	24.7842	south
79ae34b1	24.798	south
c3ca271	24.8739	south
4be3ab91	24.8872	south
3e29d439	24.8776	south
2ffd5e76	24.9268	south
d1a3af6	24.9847	south
4d5fc7d	25.0478	south
63cf87d2	25.1	south
7cf4b50e	25.3085	south
5c869efe	25.3082	south
2156b720	25.3956	south
23b2df76	25.4178	south
4ff5801d	25.4546	south
40ae8e72	25.4687	south
35893a99	25.4451	south
3f94ec8	25.4731	south
645fe86a	25.4643	south
1a14048d	25.482	south
704b38e3	25.4575	south
2c0283ba	25.4886	south
468718ac	25.4896	south
64e05fa6	25.491	south
70af0f5c	25.4796	south
1025cc37	25.5006	south
47371741	25.5004	south
14e8e74c	25.5347	south
583b5706	25.5328	south
18268823	25.5354	south
16d7b82e	25.5338	south
1091263	25.5405	south
55a6bcbc	25.5364	south
6da45e3f	25.5338	south
3f52fb4f	25.5424	south
787f90cc	25.5543	south
dcb11a9	25.5441	south
4f7cfafd	25.5532	south
47794e38	25.5557	south
3f0a0711	25.5599	south
14e4af91	25.5535	south
6df6ea9a	25.5689	south
6a458f6	25.5728	south
5bcc8839	25.5768	south
68c78096	25.577	south
72540b6c	25.5855	south
3d3faed4	25.5878	south
5e4a3ecb	25.5995	south
67ecf632	25.5948	south
18f6f0a6	25.5899	south
19e8d266	25.5946	south
79dbe950	25.5995	south
40fe7301	25.571	south
64b6823b	25.6104	south
7fe05842	25.5877	south
773d576f	25.6086	south
468186c3	25.6044	south
7e8a78b6	25.6214	south
7841b47d	25.5905	south
5cd2750	25.6118	south
c2f81c5	25.6042	south
4160097c	25.6234	south
a540bda	25.6309	south
7cdd39d0	25.625	south
4d3fd224	25.6424	south
5070da2f	25.6395	south
3c258904	25.6434	south
441bd3c9	25.6428	south
4a0accef	25.6472	south
58c8e62e	25.6449	south
7216219c	25.6607	south
220e9453	25.6591	south
7d9428d3	25.6493	south
4c4ba7c7	25.6682	south
65341e80	25.6667	south
dfa233a	25.6548	south
55c1e958	25.6753	south
25df3aa7	25.663	south
5cf6aef8	25.6719	south
5f10c938	25.6699	south
170559fd	25.6696	south
240bdadd	25.6761	south
50fb76a6	25.6842	south
2c9019c0	25.6877	south
7de70531	25.6815	south
7629b3cb	25.6909	south
1eab9e31	25.6864	south
7910bbb1	25.7015	south
ed90e4b	25.7024	south
58e7f40f	25.6952	south
1748bf47	25.7092	south
5d037541	25.7056	south
1ff75ad1	25.706	south
25cfd1f1	25.6893	south
43c86c6e	25.7042	south
2d9f8b3c	25.6944	south
5eb2a8de	25.7173	south
16d08b08	25.708	south
740e4bdb	25.7097	south
389cffcf	25.6962	south
336de3fe	25.731	south
5f6aa201	25.7387	south
4f80d51	25.7374	south
e43c169	25.7483	south
4e2603	25.7313	south
991ad36	25.7396	south
1b8f4187	25.7388	south
5a5529df	25.7592	south
60c2a837	25.7431	south
215e126c	25.7687	south
fc951db	25.7693	south
423395ef	25.8065	south
298e901a	25.8169	south
53f7f2c7	25.8102	south
223e54cf	25.815	south
6890ae84	25.8032	south
472e418b	25.8274	south
7c7ee1ea	25.8287	south
14f1df1b	25.8208	south
4ae45acb	25.8512	south
13f4c09f	25.8362	south
4583621f	25.8745	south
571a1959	25.9662	south
5dba739d	25.9868	south
181c5faa	26.801	south
4be163dd	26.9	south
6e38fe53	26.9244	south
1e51cf21	26.9113	south
2eca19a1	26.9416	south
6a3c983c	27.1276	south
4c51381e	27.1799	south
16506e85	27.2734	south
545f61fc	27.2841	south
1b87b2ef	27.2934	south
3ecf5344	27.2944	south
6bd5a204	27.3123	south
34e822c8	27.3232	south
59f5f841	27.3239	south
181c5b2d	27.3445	south
6fe7c9e1	27.3332	south
630e8944	27.3628	south
12269688	27.3688	south
500f402e	27.3721	south
7e8ff7fc	27.3777	south
5693f455	27.3789	south
793e4b04	27.3815	south
579521f2	27.3819	south
68a0bb64	27.3824	south
1466d9b0	27.3971	south
726312d9	27.3956	south
23e8c1e1	27.3918	south
2d2fadb	27.4053	south
4dcf4646	27.407	south
4cbfaf22	27.4147	south
4dbb5e84	27.4136	south
46d42491	27.4219	south
6b3a2a7b	27.4018	south
62f82cac	27.4221	south
2b40f6ea	27.4133	south
2422d926	27.4278	south
6268ec7d	27.4298	south
34c18514	27.4309	south
659ce8da	27.4243	south
7ac555b9	27.4256	south
26a3ef96	27.4237	south
7a68fe4a	27.4377	south
164bbbb2	27.4444	south
1a793b65	27.4109	south
5a371fdb	27.4459	south
756a7871	27.4253	south
331b7ab2	27.4583	south
66bdb6e0	27.4559	south
aeeffe	27.4488	south
2b18ef72	27.4564	south
61e4fd5a	27.4394	south
492dcca8	27.4615	south
653e6268	27.4589	south
115bbeba	27.455	south
58380ae9	27.4556	south
721cec04	27.4682	south
1af1b28e	27.4674	south
6ac8f1f1	27.468	south
29f2b348	27.4711	south
5bfcdea	27.4543	south
3284a1d7	27.4707	south
1a7711c5	27.4642	south
612b8f2f	27.4791	south
ae396a6	27.4647	south
61ad6adc	27.4525	south
35125e84	27.4832	south
11c34237	27.4367	south
317e918d	27.4796	south
18559302	27.4838	south
1bfa3e1a	27.485	south
6a77f935	27.4748	south
37642c06	27.4781	south
1f426de5	27.4848	south
37b06a8a	27.4884	south
1c55d0aa	27.4796	south
6ebc6cbd	27.4817	south
73768399	27.4747	south
df4ae62	27.4932	south
6d27c63d	27.4815	south
9b8bec1	27.4967	south
599bbd77	27.4862	south
1d12fbc3	27.4962	south
64dc94bc	27.4763	south
759ad656	27.4861	south
21f7e121	27.4942	south
250263e	27.493	south
70485333	27.4979	south
78b454c2	27.4965	south
3c72513	27.5078	south
742105bb	27.4823	south
2f9a72f6	27.5028	south
798c7305	27.515	south
42f9ba7a	27.5163	south
3f507c4a	27.505	south
930fe36	27.4977	south
42f72111	27.4991	south
3294fe01	27.5108	south
632196d5	27.5139	south
d88399a	27.5174	south
273350eb	27.5071	south
56a0786c	27.5265	south
73fbfa19	27.5105	south
20f9ed3c	27.5275	south
23697fa2	27.5329	south
5b8d138	27.5139	south
f397378	27.5316	south
74c255ef	27.5166	south
55637cb5	27.5371	south
40d8c1c1	27.5286	south
aafe888	27.535	south
18738447	27.5346	south
ca74d53	27.5331	south
3db2e8fe	27.5256	south
372acce4	27.5404	south
400de7dd	27.5373	south
3d8a5540	27.5378	south
16210ef7	27.5281	south
71b41d68	27.4936	south
5eb23ed	27.5405	south
46f3d56	27.528	south
100558ec	27.5405	south
3d8e78a5	27.5408	south
5a7b8f89	27.5419	south
1959b49e	27.5398	south
726b8630	27.5471	south
3277ff0	27.5429	south
60e58f73	27.5413	south
3370f3a0	27.5183	south
663f03ff	27.5479	south
7d87d5be	27.5529	south
4046926f	27.5439	south
3d1beab9	27.5452	south
5c3bb272	27.5317	south
70af8afc	27.5401	south
7bf07856	27.5087	south
76ff119b	27.549	south
7d19445a	27.5467	south
160b43b2	27.5623	south
599116c8	27.5633	south
11ed07de	27.5621	south
5013615e	27.5493	south
65f399ea	27.5596	south
137c371d	27.5709	south
b960f8b	27.5525	south
4090bb3f	27.5676	south
7c3d86c7	27.571	south
67292acf	27.5644	south
2dc4fbc3	27.5642	south
cb5fcfe	27.5753	south
6acffe0c	27.5514	south
820ca81	27.5812	south
7de28af	27.5783	south
d177c3b	27.5725	south
101325a5	27.5814	south
400e1cc7	27.5676	south
36e0545e	27.5859	south
4500a7d6	27.581	south
333046e3	27.5845	south
594a4d2d	27.5952	south
1e33a6c8	27.5938	south
5e2bd7b	27.5385	south
3e3ec639	27.5679	south
39505bd3	27.5982	south
48e9d017	27.5941	south
99d42e0	27.5976	south
4c74a1e3	27.5849	south
77138ef3	27.5687	south
266b2e60	27.599	south
39faa12	27.6005	south
1dc7871f	27.5845	south
688710b1	27.5954	south
137791ff	27.6056	south
6f16a831	27.6061	south
16c56299	27.6171	south
3d2d1df	27.607	south
7388124e	27.5968	south
1bab5ee7	27.619	south
22c68330	27.5935	south
ce2fa05	27.62	south
11700bc5	27.5852	south
2d754c7	27.6393	south
5a133bd8	27.6386	south
2ebfaa91	27.6497	south
69fd9053	27.6391	south
75294486	27.6486	south
77990506	27.6476	south
adaa46e	27.6365	south
9615a21	27.6493	south
2b86a804	27.6478	south
42c74e06	27.661	south
26a66cd5	27.6605	south
1ecaec2b	27.6314	south
21b533fc	27.6562	south
103127c5	27.6405	south
b0309c9	27.6568	south
755dab33	27.6795	south
1a31b2c1	27.6273	south
5c68414	27.689	south
54a1f823	27.6614	south
3cdf2cdc	27.6867	south
6db0e304	27.6783	south
412fa494	27.6417	south
7169e767	27.6817	south
10c0a721	27.6988	south
57f6bac5	27.6886	south
413d1f1f	27.6667	south
200ed5cd	27.7124	south
23503726	27.7228	south
2381d1de	27.6976	south
4f69ae2a	27.7386	south
486744ba	27.7651	south
5891b4f2	27.7728	south
5c50545e	27.8148	south
18ff5e07	29.6459	south
4e44979e	29.6741	south
cfed4b9	29.7261	south
25f912f9	29.7291	south
3420c7e9	29.7445	south
41a73821	29.7805	south
24d2fbec	29.7998	south
417a52fb	29.8891	south
8bbf742	29.8893	south
